property_id,property_name,city,state,site_review_count,site_review_rating
1333174,Imperial Clarks Inn,Dehradun,Uttaranchal,12,4.5
954942,OYO Premium ISBT Haridwar Bypass Road,Dehradun,Uttaranchal,,
1358544,STARiHOTELS Kongareddypalli Chittoor,Chittoor,AndhraPradesh,,
379061,Hotel LP Residency,Dehradun,Uttaranchal,33,4
718698,Ayurveda Retreat,Coonoor,TamilNadu,196,4.5
378168,Walterre Resort,Dehradun,Uttaranchal,28,4.5
211304,Coorg County Resorts,Coorg,Karnataka,66,3
726383,Hotel Le Grand,Coimbatore,TamilNadu,246,4.5
876868,Apple Door Service Apartment,Coimbatore,TamilNadu,0,2
41215,Kurumba Village Resort,Coonoor,TamilNadu,622,4.5
313682,Hotel Rajpur Heights,Dehradun,Uttaranchal,114,4.5
379133,Hotel Comfort inn Dalhousie,Dalhousie,HimachalPradesh,14,3
738142,Shree Guest House,Dehradun,Uttaranchal,,
737652,The Wild Rendezvous,Corbett,Uttaranchal,11,4.5
1345424,Flora Homes,Coorg,Karnataka,,
1336642,Coorg Kotekaad Dreams,Coorg,Karnataka,37,5
44544,The Retreat Hill Resort,Darjeeling,WestBengal,126,4
380736,Hotel Saikripa Imperial,Daman,DamanandDiu,35,3.5
744060,Hotel Vishnu Priya,Coimbatore,TamilNadu,6,3
870826,Hotel Richi Rich,Dehradun,Uttaranchal,2,2
718043,Falcon Nest Resort,Corbett,Uttaranchal,20,4.5
716640,Corner Stay- Peelamedu,Coimbatore,TamilNadu,5,4
423467,Hotel Blue Lagoon,Daman,DamanandDiu,34,3.5
841880,JK Clarks Exotica,Dalhousie,HimachalPradesh,177,4.5
317179,Hotel Broadway,Darjeeling,WestBengal,141,3.5
718117,Hotel Swastik,Dehradun,Uttaranchal,,
739618,Thotadhahalli Homestay,Chikmaglur,Karnataka,517,5
1327756,OYO Rooms GMS Road Dehradun,Dehradun,Uttaranchal,,
742924,Century Garden,Chennai,TamilNadu,2,2.5
1350158,OYO Homes Forest Valley Madikeri Coorg,Coorg,Karnataka,,
725199,Hotel Crags,Dalhousie,HimachalPradesh,21,4
379079,Woodway Estate - Homestay,Chikmaglur,Karnataka,248,4.5
738920,Derra Camp and Resort,Dehradun,Uttaranchal,7,4.5
715699,Hotel Raj Deluxe,Dehradun,Uttaranchal,7,3.5
742932,Kavijay Garden,Dapoli,Maharashtra,,
761092,4th Mile Inn,Coorg,Karnataka,35,4.5
1327606,Bungalow River Edge Corbett,Corbett,Uttaranchal,,
729403,Hotel Bhumsang,Darjeeling,WestBengal,14,3
730098,Hotel Le Coorg,Coorg,Karnataka,204,4.5
1326826,OYO Premium Railway Station Dehradun,Dehradun,Uttaranchal,,
745246,Park Inn,Coimbatore,TamilNadu,33,3.5
736920,Hotel K Blessings,Dehradun,Uttaranchal,8,4
1360076,Mount Himalayan Resort,Darjeeling,WestBengal,,
739322,Leisure Vacations Three Hills Resort,Coorg,Karnataka,46,4.5
159299,Kannika International,Coorg,Karnataka,15,3
378838,Hotel SRM Central Park,Chennai,TamilNadu,16,3.5
1348954,Whistling Woodzs Wilderness River Resort,Dandeli,Karnataka,26,4.5
40324,The Riverview Retreat By Leisure Hotels,Corbett,Uttaranchal,586,4.5
720566,Hotel Hill Top,Daman,DamanandDiu,4,2
1358772,OYO Homes Corbett City View,Corbett,Uttaranchal,,
719994,Sathyam Grand,Coimbatore,TamilNadu,5,2.5
1332942,Saatvik Home Stays,Coorg,Karnataka,,
42892,Hotel Pacific,Dehradun,Uttaranchal,92,3.5
42773,Hotel Madhuban,Dehradun,Uttaranchal,239,3.5
379149,The Solitaire Dehradun,Dehradun,Uttaranchal,173,4
711293,Vijai Lodge,Coimbatore,TamilNadu,13,4
165968,Corbett Jungle Club Resort,Corbett,Uttaranchal,153,3.5
42464,Hotel Kings,Dalhousie,HimachalPradesh,22,3
713774,The Fort Mercara,Coorg,Karnataka,61,4
713800,Hotel Kasturi Palace,Darjeeling,WestBengal,6,3.5
334839,Parwati Wild Abode,Corbett,Uttaranchal,23,4
1330280,Hiy Rooms in RS Puram,Coimbatore,TamilNadu,,
1350242,OYO Premium Brook Stone Villas Madikeri Coorg,Coorg,Karnataka,,
1344086,Ashiyana Residency,Coorg,Karnataka,,
380234,Orange Homestay,Coorg,Karnataka,18,4.5
389067,Cambay Sapphire-Dahej,Dahej,Gujarat,13,4
1331124,OYO Rooms Railway Station Dehradun,Dehradun,Uttaranchal,,
718356,Evergreen County,Coorg,Karnataka,236,4.5
736520,Zone by the Park Hotels,Coimbatore,TamilNadu,227,4.5
386159,Corbett Mango Bloom Spa Resort,Corbett,Uttaranchal,58,4
1330276,Hiy Rooms in DB Road,Coimbatore,TamilNadu,,
708467,Hill Valley Coorg,Coorg,Karnataka,6,3
742640,Lakshmi Vilas Heritage Hotel,Chidambaram,TamilNadu,45,4
876858,Hotel ESS Paradise,Coimbatore,TamilNadu,2,3
379267,"Flameback, Mudigere (30 km from Chikmaglur)",Chikmaglur,Karnataka,92,4.5
720757,Hotel Shiva Grand,Coimbatore,TamilNadu,1,2
423742,Sri Murugan Residency,Coimbatore,TamilNadu,3,3
379812,Ashirwad Estate Stay,Coorg,Karnataka,,
383533,Chettinadu Mansion,Chettinad,TamilNadu,155,4
711556,Exotic Homestay Dapoli,Dapoli,Maharashtra,130,4.5
211074,Old Bellevue Main Heritage Hotel,Darjeeling,WestBengal,126,3
1325840,Corbett Wilds Jungle Resorts,Corbett,Uttaranchal,16,4
335260,Hotel Rajmahal,Chikmaglur,Karnataka,56,3
726022,Hotel Seetal Cuttack,Cuttack,Orissa,2,4
716591,Hotel Heritage Inn,Coimbatore,TamilNadu,122,4
1325538,Atithi Comforts,Coorg,Karnataka,19,4
725938,Hotel Amber Plaza,Chittorgarh,Rajasthan,3,2.5
719201,Hotel Ayodhya,Chiplun,Maharashtra,3,3.5
743862,Hotel SPDS,Cuddalore,TamilNadu,,
720600,Coimbatore Service Apartment,Coimbatore,TamilNadu,1,1
40316,Club Mahindra Madikeri Coorg,Coorg,Karnataka,1669,4.5
739850,Hotel Sri Akshardham,Chidambaram,TamilNadu,44,4
381651,Saaral Resort,Courtrallam,TamilNadu,49,3
379062,Hotel Moti Mahal,Dehradun,Uttaranchal,28,3
328558,Sai Comforts Guest House,Coorg,Karnataka,,
957326,OYO Premium Peelamedu Airport,Coimbatore,TamilNadu,107,4
314723,Hotel Amrit Regency,Dehradun,Uttaranchal,18,3
1329286,Siesta Prim Villa,Chennai,TamilNadu,1,3
388704,RK Residency,Chidambaram,TamilNadu,18,2
313820,Bharat Resort,Dehradun,Uttaranchal,1,3
744870,Hotel Dip Palace,Darjeeling,WestBengal,19,3.5
717545,Hotel Fort View,Coorg,Karnataka,2,3
1326366,OYO Premium Corbett Near Garjiya Mandir,Corbett,Uttaranchal,,
719227,Hotel Calista,Dehradun,Uttaranchal,9,3
738842,Corbett Holiday Forest Resort,Corbett,Uttaranchal,18,4
327334,Hotel Princess Park,Daman,DamanandDiu,63,3.5
741186,Hotel China Town,Daman,DamanandDiu,,
313806,Corbett Woods Resort,Corbett,Uttaranchal,133,4.5
739760,Alankar Resorts,Courtrallam,TamilNadu,,
736680,Hotel Lords,Dehradun,Uttaranchal,9,3.5
740750,Tropical Blooms,Coorg,Karnataka,14,4
1356552,Paddington Resorts & Spa,Coorg,Karnataka,102,4.5
1350142,OYO Rooms The Mall Dalhousie,Dalhousie,HimachalPradesh,,
1323318,Vista Rooms at Bharuch Station,Dahej,Gujarat,,
708470,Tigers Corner,Coorg,Karnataka,,
1325082,Hotel Ayush Utsav Palace,Deoghar,Jharkhand,,
330948,Hotel Forest Avenue,Dehradun,Uttaranchal,63,4
380323,Chirpy Haven Homestay,Coorg,Karnataka,4,4
387880,Hotel Shalom International,Chiplun,Maharashtra,13,2.5
329858,Jukaso Manu Maharani Resort,Corbett,Uttaranchal,85,3.5
714551,Corbett Tusker Trail,Corbett,Uttaranchal,252,4.5
1328654,Himview Holiday Home,Corbett,Uttaranchal,,
724681,Hotel W-567 Dehradun,Dehradun,Uttaranchal,1,2
711559,Regenta Central Harimangla by Royal Orchid Hotels,Dahej,Gujarat,139,4.5
717736,Hotel Daichi,Dehradun,Uttaranchal,8,2.5
166321,Tibet Home,Darjeeling,WestBengal,14,4.5
1331422,OYO Rooms Near Clock Tower,Dehradun,Uttaranchal,,
740680,Fortune Park Dahej,Dahej,Gujarat,52,4.5
1345618,Vista Apartments at Ram Nagar,Chennai,TamilNadu,,
724239,Hotel Abhinandan,Dehradun,Uttaranchal,4,2.5
207340,Vivek Tourist Home,Coonoor,TamilNadu,118,3.5
1359088,Om Shanti Beach Resort,Dapoli,Maharashtra,,
1343812,Q Inn,Coorg,Karnataka,,
42308,Ashoka's Tiger Trail Resort,Corbett,Uttaranchal,142,4
380236,Prakruth Resort,Coorg,Karnataka,47,4
708090,Castle Bijaipur,Chittorgarh,Rajasthan,200,4
378729,Hotel Spring Dalhousie,Dalhousie,HimachalPradesh,29,3
707967,Hotel Pratap Palace,Chittorgarh,Rajasthan,91,3
319632,The ParkLane Hotel,Darjeeling,WestBengal,7,3.5
724851,Hotel Padmini Palace,Dehradun,Uttaranchal,71,4.5
708510,Hotel Bhuvan Palace,Coorg,Karnataka,7,3
730355,Mandakini Resort - MPTDC,Chitrakoot,MadhyaPradesh,,
713569,Bgrows Holiday Homes,Coorg,Karnataka,,
744072,Little Elephant Beach Resort,Dead City,,26,4.5
312940,Snow Valley Resort,Dalhousie,HimachalPradesh,336,3.5
744462,Ministers Kourt,Coorg,Karnataka,27,3.5
1323716,Vista Rooms at Coimbatore Station,Coimbatore,TamilNadu,,
1351704,STARiHOTELS Setu Marg,Chittorgarh,Rajasthan,,
745330,Forest Transit Hotel,Coimbatore,TamilNadu,3,3
328122,Hotel Mangala International,Coimbatore,TamilNadu,59,3
314547,Sri Venkateswara Residency,Coorg,Karnataka,134,3
329960,Lakshmi Guest House,Dehradun,Uttaranchal,84,4
957006,OYO Rooms Poolside Cottages,Corbett,Uttaranchal,105,4
1355590,AS Clarks Inn,Dalhousie,HimachalPradesh,,
379322,Hotel Spandan,Darjeeling,WestBengal,14,3
736486,Corbett Solitaire,Corbett,Uttaranchal,36,4.5
717208,The Bangala,Chettinad,TamilNadu,239,4.5
329059,Coorg Guest House,Coorg,Karnataka,29,4
1323694,Vista Rooms at Shanthi Theatre,Coimbatore,TamilNadu,,
711399,Hotel Suncity Palace,Churu,Rajasthan,2,4
730114,Krishna Wilderness Retreat Corbett,Corbett,Uttaranchal,20,4
1136758,OYO Rooms Gandhipuram Bus Terminus,Coimbatore,TamilNadu,,
715951,Kiggal Estate Stay,Coorg,Karnataka,,
739764,Srishty Garden Resorts,Courtrallam,TamilNadu,33,3.5
329018,"Parampara Resort & Spa, Coorg",Coorg,Karnataka,184,4
869756,The Elegance Resort,Chittorgarh,Rajasthan,,
379244,Nesting Grounds,Chikmaglur,Karnataka,121,4.5
159298,Kadkani River Resort,Coorg,Karnataka,212,4
867708,Cafe Cherrapunjee,Cherrapunjee,Meghalaya,25,4
741266,Ananyas Nest,Coimbatore,TamilNadu,54,4.5
42216,Summit Swiss Heritage Hotel,Darjeeling,WestBengal,197,4
1359022,Hotel Ananda,Dehradun,Uttaranchal,,
724823,Hotel OLV Palace,Chikmaglur,Karnataka,1,4
354896,Mohan Palace Dalhousie,Dalhousie,HimachalPradesh,142,4
957306,OYO Premium Madikeri Coorg,Coorg,Karnataka,32,4
708067,Hotel KK Residency,Coimbatore,TamilNadu,13,2.5
1358174,Hotel Virgo Seasons,Dahej,Gujarat,,
318486,The Tiger Groove Resort,Corbett,Uttaranchal,122,4.5
80884,Hotel Doon Castle UNA Smart,Dehradun,Uttaranchal,132,4
319634,Grand Palace Stay,Chidambaram,TamilNadu,50,2.5
354891,Hotel Dalhousie Palace,Dalhousie,HimachalPradesh,36,3.5
354003,Hotel Victerrace Regency,Dead City,,12,3.5
40320,Tiger Camp Resort,Corbett,Uttaranchal,218,4.5
378493,Mirasol Resort,Daman,DamanandDiu,153,3.5
1325946,Hotel Padmanane,Deoghar,Jharkhand,,
745344,Ishta Short Stay Serviced Apartments,Coimbatore,TamilNadu,0,2
379059,Hotel Ambassador Dehradun,Dehradun,Uttaranchal,11,2.5
211488,The Corbett Aroma Haven,Corbett,Uttaranchal,9,4
739570,Soudhamini Homestay,Chikmaglur,Karnataka,11,4.5
159318,The Taj Gateway Hotel KM Road,Chikmaglur,Karnataka,598,4
707721,Hotel MGM1,Dalhousie,HimachalPradesh,36,3.5
328458,Hotel Yashoda International,Deoghar,Jharkhand,29,3
423740,Sri Aarvee Hotel,Coimbatore,TamilNadu,28,3.5
744406,Srigandha Residency,Davanagere,Karnataka,70,4.5
1323756,Vista Rooms at Eta Carinae,Coonoor,TamilNadu,,
379069,Hotel City Star,Dehradun,Uttaranchal,13,4
413647,Silver Sand Beach Resort,Daman,DamanandDiu,409,3.5
725581,Hotel Heritage Chittorgarh,Chittorgarh,Rajasthan,,
309840,Hotel Queens Pearl Inn,Dehradun,Uttaranchal,69,4
870668,OYO Premium Saharanpur Road Lal Pull,Dehradun,Uttaranchal,29,4.5
747186,Atithi Resort,Dalhousie,HimachalPradesh,25,4
867290,Misty Meadows Coonoor,Coonoor,TamilNadu,7,4
390107,RK Towers,Chidambaram,TamilNadu,2,2
739602,Blue Mist Homestay,Chikmaglur,Karnataka,6,3.5
745290,Hotel Vels Grand Inn,Coimbatore,TamilNadu,6,4
1329940,Ranis Grand,Coimbatore,TamilNadu,3,4.5
709100,Hotel Soorya International,Coimbatore,TamilNadu,,
1327216,Pujitha Residency,Chittoor,AndhraPradesh,,
868708,Vijaya Sesh Guest House,Chennai,TamilNadu,2,1.5
717602,Winter Greens Resort,Chikmaglur,Karnataka,28,2.5
1328428,La Flora Prakruth Resort,Coorg,Karnataka,61,4
778292,Treetop Riverview - A Sterling Resort,Corbett,Uttaranchal,112,4
378998,The Last Resort - Homestay,Chikmaglur,Karnataka,196,4.5
707855,Villa Urvinkhan,Chikmaglur,Karnataka,126,5
159341,Hotel Mount View,Dalhousie,HimachalPradesh,262,4
47405,Metro Park Inn,Coimbatore,TamilNadu,83,3.5
380253,Olympia Homestay,Coorg,Karnataka,,
315478,Cavery Residency,Coorg,Karnataka,56,3.5
709864,Coorg Comforts,Coorg,Karnataka,,
713573,The Kuttalam Heritage,Courtrallam,TamilNadu,27,3.5
708944,Himalayan Resort,Dalhousie,HimachalPradesh,34,3.5
870726,Hotel Green Valley,Dehradun,Uttaranchal,,
355321,The Planters Court,Chikmaglur,Karnataka,124,3
707725,Hotel Nest,Dalhousie,HimachalPradesh,9,3
717525,Lakshmi Teja Homestay,Coorg,Karnataka,111,4
1350160,OYO Homes Opposite Loins Club Madikeri Coorg,Coorg,Karnataka,,
867706,Coniferous Resort,Cherrapunjee,Meghalaya,95,4
380279,Alpen Glow Homestay,Coorg,Karnataka,117,4.5
731960,Sabari Fine Stay,Coimbatore,TamilNadu,32,3.5
1323802,Vista Rooms At Hotel Cassiopiea,Coonoor,TamilNadu,,
738286,Shivam Residency,Dehradun,Uttaranchal,,
733166,Hotel Valley View,Dalhousie,HimachalPradesh,15,4.5
744416,Hotel Royal Residency,Coimbatore,TamilNadu,1,4
40352,Hotel Sunflower,Darjeeling,WestBengal,77,4
423369,The Arcadia,Coimbatore,TamilNadu,107,4
711780,Vijay Park Inn,Coimbatore,TamilNadu,131,4
313803,Hotel Softel Plaza,Dehradun,Uttaranchal,111,4
712950,Corbett Motel Resort,Corbett,Uttaranchal,82,4
720280,Green Valley,Coorg,Karnataka,15,4
319516,Hotel Villa Everest,Darjeeling,WestBengal,153,4
40338,Hotel Mohit,Darjeeling,WestBengal,54,4
378822,Hotel Kumars Dalhousie,Dalhousie,HimachalPradesh,59,4
1358630,Hotel Raj Residency,Coorg,Karnataka,,
761268,Ambica Residency,Cuttack,Orissa,,
1347762,OYO Rooms Circuit House Darjeeling 2,Darjeeling,WestBengal,,
956914,Hotel Grand Gunas,Coimbatore,TamilNadu,1,5
314294,Hotel Alps Resort,Dalhousie,HimachalPradesh,78,3.5
379814,Tiger Ranch,Chikmaglur,Karnataka,8,3
739564,Coorg Cliffs Resort,Coorg,Karnataka,277,4.5
720284,Maracad Estate Holiday Homes,Coorg,Karnataka,9,5
40302,WelcomHeritage Bassi Fort Chittorgarh,Chittorgarh,Rajasthan,132,3.5
724897,Hotel KV Residency,Coimbatore,TamilNadu,9,4
314023,Tamara Resort,Coimbatore,TamilNadu,82,4.5
387485,Little Tibet-A Boutique Resort,Darjeeling,WestBengal,173,4
708069,Tanya Home Stay,Coorg,Karnataka,,
708777,Hotel Saurabh International,Deoghar,Jharkhand,4,1.5
711788,Hotel Grand Palace,Coimbatore,TamilNadu,14,4
744502,Janey Moon Homestay,Coorg,Karnataka,6,4.5
708262,The Spectrum Homestay,Chikmaglur,Karnataka,215,4.5
315997,Central Nirvana Resort Darjeeling,Darjeeling,WestBengal,188,4
719350,Hotel Nandan Palace,Chittorgarh,Rajasthan,13,3
707970,Marcade Estate Holidays,Coorg,Karnataka,9,5
1336448,Alaya Resort & Spa,Corbett,Uttaranchal,59,4
717937,Camp Red Stone,Dehradun,Uttaranchal,8,4.5
308942,Aamod Resort & Spa by Riverside,Corbett,Uttaranchal,54,4
746404,Challenger Residency,Coimbatore,TamilNadu,15,4.5
740094,Giri Inn,Chikmaglur,Karnataka,38,4
1328608,Fortune Suites,Coimbatore,TamilNadu,11,3.5
709902,Sorrento Guest House,Chennai,TamilNadu,5,3.5
42209,Dekeling Hotel,Darjeeling,WestBengal,581,4
708920,Hotel Himgiri,Dalhousie,HimachalPradesh,75,4
745308,Dwaraka Inn Premium Home Stay,Coimbatore,TamilNadu,1,4
709059,Sri Krishna Vilas,Coimbatore,TamilNadu,21,3.5
715018,Sipayi Resort,Coorg,Karnataka,2,2.5
709717,Dejavu Tranzs,Coimbatore,TamilNadu,9,4.5
264638,Infinity Wilderness By Riverside,Corbett,Uttaranchal,164,4
714916,Rangers Reserve,Corbett,Uttaranchal,108,4.5
316900,Samsara Resort & Desert Camp,Dechu,Rajasthan,127,4.5
708353,Laurent and Benon Cottages and Chalet,Coorg,Karnataka,2,2.5
353343,Hotel Valentino,Darjeeling,WestBengal,21,3
329343,Sai Estate Stay - Maragodu,Coorg,Karnataka,7,3.5
1323726,Vista Rooms at Tidel Park,Coimbatore,TamilNadu,,
707612,Le Meridien Coimbatore,Coimbatore,TamilNadu,481,4
379084,Mandakini Hotel,Dehradun,Uttaranchal,29,3.5
1351708,STARiHOTELS Pratap Nagar,Chittorgarh,Rajasthan,,
1326040,OYO Rooms Coimbatore Railway Station 2,Coimbatore,TamilNadu,47,3.5
41217,Hotel Riga Residency,Coonoor,TamilNadu,43,2.5
319552,Hotel Sandrup,Darjeeling,WestBengal,5,3
380256,Natures Concert Homestay,Coorg,Karnataka,,
1347700,Seyfert Sarovar Portico,Dehradun,Uttaranchal,11,4
389710,V Resorts - Narkanda Cottage,Dead City,,37,4
1347070,STARiHOTELS Chitrakoot,Chitrakoot,MadhyaPradesh,,
956922,Hotel Akshaya,Chidambaram,TamilNadu,61,3
870706,Sohra Plaza Cherrapunjee,Cherrapunjee,Meghalaya,10,4.5
1357148,STARiHOTELS Sanchar Colony Chhindwara,Chhindwara,MadhyaPradesh,,
708140,Pangarh Lake Retreat,Chittorgarh,Rajasthan,6,4
1323768,Vista Rooms At MC Iver Villa,Coonoor,TamilNadu,,
354890,Hotel Topaz,Dalhousie,HimachalPradesh,26,3
723591,Kali Adventure Camp,Dandeli,Karnataka,153,4
709190,Green Wood Holiday Homestay,Coorg,Karnataka,,
720265,Adonise Estate Stay,Coorg,Karnataka,2,3.5
1350184,OYO Premium Daswal Road Madikeri Coorg,Coorg,Karnataka,,
389208,The Hridayesh Spa Wilderness Resort,Corbett,Uttaranchal,155,4
707710,Hotel Shangri-La,Dalhousie,HimachalPradesh,44,2.5
1338870,OYO Rooms Bedford Road,Coonoor,TamilNadu,,
717668,Bliss Homestay,Coonoor,TamilNadu,105,5
707719,Hotel Megha View,Dalhousie,HimachalPradesh,36,4
309480,Mapple Leisure Resort,Corbett,Uttaranchal,83,3.5
1334494,Paramount Tourist Home,Coorg,Karnataka,,
1356872,Azeez Avenue Hotel,Chennai,TamilNadu,1,5
711821,Svarga Residency,Coimbatore,TamilNadu,19,4
375476,Lotus Pond Homestay,Chikmaglur,Karnataka,38,4.5
316879,Hotel New Vaishali,Darjeeling,WestBengal,24,3
725505,Palm Valley Resort,Coorg,Karnataka,7,4.5
1325974,OYO Premium Shimla Bypass Road Dehradun,Dehradun,Uttaranchal,,
329458,Comfort Hotels,Coimbatore,TamilNadu,30,3.5
389028,Silverwoods Service Apartments,Chikmaglur,Karnataka,,
718020,Corbett Jungle Treasure Resort,Corbett,Uttaranchal,31,4
743830,Annamalai Hotel,Coimbatore,TamilNadu,1,2
715032,Sri Marutham Lodge,Coimbatore,TamilNadu,5,4
1346402,Sagar Shree Hotel,Cuttack,Orissa,,
707371,Amrapali Clarks Inn Deoghar,Deoghar,Jharkhand,73,4
725718,Hotel Padmini Chittorgarh,Chittorgarh,Rajasthan,41,2.5
1323720,Vista Apartment at Peelamedu,Coimbatore,TamilNadu,,
313420,Shaheen Bagh,Dehradun,Uttaranchal,118,4.5
1323564,Vista Rooms at Mashal Chowk,Daman,DamanandDiu,,
760780,Sapthagiri Homestay,Coorg,Karnataka,,
379811,Corbett County Resort,Corbett,Uttaranchal,15,3
868478,Hotel Seyon Plaza,Coimbatore,TamilNadu,4,5
378514,Green Dale Holiday - Homestay,Chikmaglur,Karnataka,7,3.5
40334,Dalhousie Heights,Dalhousie,HimachalPradesh,103,3.5
1332006,Rodhi Resort,Darjeeling,WestBengal,,
318806,Corbett Aroma Park,Corbett,Uttaranchal,84,4
869590,Hotel Siddharth Residency,Dehradun,Uttaranchal,24,4
717987,Prestige Residency,Coorg,Karnataka,27,3
353059,The Windflower Resorts & Spa - Coorg,Coorg,Karnataka,587,4.5
707535,Safari Park Hotel,Corbett,Uttaranchal,2,4
1323724,Vista Rooms at Ramnagar,Coimbatore,TamilNadu,,
1331086,Hotel Abhinandan Grand,Dehradun,Uttaranchal,6,3
719394,The Deltin,Daman,DamanandDiu,335,4
957596,OYO Rooms Chennai Domestic Airport Road,Chennai,TamilNadu,,
378834,Crescent Sea Cliff,Chennai,TamilNadu,4,4.5
707953,Shiva Sakthi Homestay,Coorg,Karnataka,1,3
717040,Whisper Meadows,Coorg,Karnataka,,
719238,Soho Resort,Corbett,Uttaranchal,5,3.5
317220,La Perle Resort,Corbett,Uttaranchal,21,4
740688,Jagale Homestay,Coorg,Karnataka,24,4.5
870672,OYO Premium ISBT Dehradun 1,Dehradun,Uttaranchal,30,4
1349192,Bene Resorts – Rhea Corbett,Corbett,Uttaranchal,,
737852,Coorg Taj HomeStay,Coorg,Karnataka,11,4.5
165981,Hotel Meghma,Darjeeling,WestBengal,20,3
1323760,Vista Rooms at The Wilds,Coonoor,TamilNadu,,
47814,Sinclairs Darjeeling,Darjeeling,WestBengal,245,3.5
709764,Tranquilitea Farm Stay,Coonoor,TamilNadu,50,5
778338,Kaapi Camp,Coorg,Karnataka,,
314160,Hotel Mount Meridian Darjeeling,Darjeeling,WestBengal,36,3.5
1358212,Hotel Drona by GMVN,Dehradun,Uttaranchal,,
870844,Hotel Mehar Deep,Dehradun,Uttaranchal,,
388785,Prince Gardens,Coimbatore,TamilNadu,128,4.5
720583,Akshara Service Apartment,Coimbatore,TamilNadu,24,3
1331840,The Robustazone,Coorg,Karnataka,1,5
388889,Thar Oasis Resort & Camp,Dechu,Rajasthan,52,4.5
353122,Hotel Embassy-Bed And Breakfast,Dehradun,Uttaranchal,94,4
708071,Red Berry Homestay,Chikmaglur,Karnataka,17,3.5
715014,Ibbani Cadu Estate,Coorg,Karnataka,91,4.5
330041,Corbett Rosewood Resort,Corbett,Uttaranchal,3,2
708930,Hotel Neelkanth,Dalhousie,HimachalPradesh,3,3.5
318545,Hotel Raamus,Coimbatore,TamilNadu,72,3
379082,Hotel Skyking Dehradun,Dehradun,Uttaranchal,4,4.5
718037,Hotel Corbett Plaza,Corbett,Uttaranchal,5,4
740484,Kadumane Homestay,Dandeli,Karnataka,75,4.5
717584,Sangeetha Home Stay,Coorg,Karnataka,97,4.5
709862,Damy Royal Hotel,Corbett,Uttaranchal,8,3.5
955698,Orange Enclave,Coimbatore,TamilNadu,0,2
423745,Treebo ESS Grande,Coimbatore,TamilNadu,35,4
1359204,Hotel Suba Grand,Dahej,Gujarat,49,4.5
1323758,Vista Rooms at Madikeri,Coorg,Karnataka,,
739528,Arka Valley Hotel & Resort,Dead City,,5,2
724000,Hotel JSR Continental,Dehradun,Uttaranchal,13,3
1358054,Rainbow's Kokan Pride Resort,Dapoli,Maharashtra,6,5
1359758,D. Signature Holiday Homes,Coorg,Karnataka,,
1343462,Surali Sagar Beach Resort,Dapoli,Maharashtra,110,4
423724,Rathna Residency,Coimbatore,TamilNadu,114,3.5
715081,BC Homes,Coorg,Karnataka,13,4.5
720338,Apachis Homestay,Coorg,Karnataka,,
709170,Hotel Madikeri Heritage,Coorg,Karnataka,149,3.5
1358940,Corbett The Baagh Spa & Resort,Corbett,Uttaranchal,19,4.5
870858,Hotel Pathik,Dehradun,Uttaranchal,7,4
722620,Central Gleneagles Heritage Resort,Darjeeling,WestBengal,52,4
383450,Hotel Dolphin,Darjeeling,WestBengal,17,3
709748,Neemrana's Wallwood Garden,Coonoor,TamilNadu,115,4
715587,Avyukta Home Stay,Coorg,Karnataka,,
742654,Hotel Suriyapriya,Cuddalore,TamilNadu,,
1337370,Dreams Holiday Resorts,Coorg,Karnataka,,
329124,Chahana Home Stay,Coorg,Karnataka,1,4
423738,Hotel Royal Castle Inn,Coimbatore,TamilNadu,184,4.5
329379,Corbett Machaan Resort,Corbett,Uttaranchal,307,4.5
159362,Hotel Gurukripa,Daman,DamanandDiu,52,4
44810,Sagrika Resort,Dalhousie,HimachalPradesh,157,3.5
